TIỂU CẦU	DIAGNOSED_BY	TIÊM
RĂNG	HAS_SYMPTOM	CĂNG THẲNG
HO KHAN	HAS_SYMPTOM	ĐAU MỎI CƠ
HỖ TRỢ	RELIES_ON	CHỤP CỘNG HƯỞNG
COVID	HAS_SYMPTOM	THOÁI HÓA
GIÃN ĐỒNG TỬ	HAS_SYMPTOM	ỨT DÂY THẦN KINH
DI TRUYỀN	TREATED_BY	THĂM
CĂNG THẲNG	DIAGNOSED_BY	THU HÌNH
ĐAU ĐẦU	DIAGNOSED_BY	TUẦN HOÀN
MTL	HAS_SYMPTOM	COVID
MIỆNG	HAS_SYMPTOM	TỔN THƯƠNG
VIÊM LOÉT	HAS_SYMPTOM	DỊ ỨNG
PHÙ NỀ	HAS_SYMPTOM	MÁU ĐÔNG
TĂNG HUYẾT ÁP	DIAGNOSED_BY	TIÊ
DẠNG NHÚ	HAS_SYMPTOM	VIÊM
VACCINCE	RELIES_ON	XÉT NGHIỆM MÁU
PHẢN ỨNG PHỤ	HAS_SYMPTOM	BIẾN CHỨNG
PHÁC ĐỒ	RELIES_ON	KHÁM
BỊ BỎNG	TREATED_BY	ĐIỀU. TRỊ
VIÊM DA	TREATED_BY	UỐNG THUỐC
TAM GIÁC	HAS_SYMPTOM	THẮT
MẶT	HAS_SYMPTOM	VI KHUẨN
UNG THƯ ĐẠI TRÀNG	DIAGNOSED_BY	KHÁM
BẠCH TU	DIAGNOSED_BY	TIÊ
TIÊU CHẢY	HAS_SYMPTOM	VIÊM
PHÁT BAN	HAS_SYMPTOM	SUY THẬN
ĐAU MÌNH	HAS_SYMPTOM	HẮT HƠI
DỊ ỨNG	HAS_SYMPTOM	TÁC DỤNG PHỤ
SINH DỤC	HAS_SYMPTOM	QUAI BỊ
TRĨ	HAS_SYMPTOM	RỐI LOẠN TÌNH DỤC
TÁC DỤNG PHỤ	TREATED_BY	ICO
NHỊP NHANH	HAS_SYMPTOM	KỊCH PHÁT
MÁU	HAS_SYMPTOM	KHÓ
NÓNG NGỰC	TREATED_BY	ĐIỀU. TRỊ
THOÁT VỊ	HAS_SYMPTOM	BÉO PHÌ
HERPES	TREATED_BY	VITAMIN
ĐAU MẮT	HAS_SYMPTOM	COVID
TRÍCH XUẤT	RELIES_ON	VI PHẪU
NGHẸT THỞ	HAS_SYMPTOM	CẢM GIÁC MUỐN NGÃ
HUYẾT ÁP	TREATED_BY	VACICNE
MÁU	HAS_SYMPTOM	TÁC DỤNG PHỤ
NỘI SOI	RELIES_ON	CHỤP CT XOANG
KHỚP	HAS_SYMPTOM	BẦM TÍM
MIỆNG	HAS_SYMPTOM	DỊ ỨNG
TĂNG SINH MÔ MỠ	HAS_SYMPTOM	LIPOHYPERTROPHY
MẬT	HAS_SYMPTOM	BỆNH GAN MẬT
BỆNH TỰ MIỄN	PREVENTED_BY	ỨC CHẾ MIỄN DỊCH
CẢM LẠNH	TREATED_BY	VACCINCE
NGHẸT MŨI	HAS_SYMPTOM	MẤT MÙI
ĐƯỜNG THỞ	HAS_SYMPTOM	VIÊM PHỔI
BỆNH VIÊM GAN B	HAS_SYMPTOM	LAO PHỔI
LÂY NHIỄM	HAS_SYMPTOM	AIDS
DỊ ỨNG	HAS_SYMPTOM	VIÊM DA DẦU
ĐAU	HAS_SYMPTOM	HỘI CHỨNG
GÁY	HAS_SYMPTOM	NGHE KÉM
120	TREATED_BY	THUỐC UỐNG
CÁC CHI	HAS_SYMPTOM	SUY GIÁP
UNG THƯ VÚ	HAS_SYMPTOM	UNG THƯ
MÁU	HAS_SYMPTOM	RỐI LOẠN CƯƠNG DƯƠNG
RỐI LOẠN TIÊU HÓA	HAS_SYMPTOM	TRÀN DỊCH MÀNG
SỎI THẬN	HAS_SYMPTOM	BỆNH LÝ
MẨN NGỨA	TREATED_BY	THUỐC CHỐNG DỊ ỨNG M
HUYẾT KHỐI TĨNH MẠCH	HAS_SYMPTOM	TẮC
KIỂM TRA	RELIES_ON	KHÁM
CO THẮT MẠCH	HAS_SYMPTOM	TỔN THƯƠNG
BỆNH LÝ Á	HAS_SYMPTOM	ÁC TÍNH
THOÁI HÓA	TREATED_BY	PHẪU THUẬT K
CHOÁNG MẶT	HAS_SYMPTOM	VIÊM XOANG
NỔI MỀ ĐAY	HAS_SYMPTOM	CYTOMEGALO
DỊ CẢM	HAS_SYMPTOM	KHÓ THỞ
ĐAU	HAS_SYMPTOM	SÚT CÂN
THỞ KHÒ KHÈ	TREATED_BY	CHẤT NHẦY
VIÊM XOANG	TREATED_BY	ACID URIC
VI TÍNH PHÁT XẠ ĐƠN PHOTON	RELIES_ON	SPECT
KHÀN TIẾNG	HAS_SYMPTOM	GÃY XƯƠNG
TAI MŨI	HAS_SYMPTOM	TRIỆU CHỨNG
ĐAU RÁT	TREATED_BY	BÓ BỘT
THOÁT VỊ ĐĨA ĐỆM	HAS_SYMPTOM	VIÊM HANG VỊ
SUY THẬN	HAS_SYMPTOM	TỔN THƯƠNG
TIM	HAS_SYMPTOM	BIẾN ĐỔI
MẠCH MÁU	HAS_SYMPTOM	COVID
MÃN TÍNH	HAS_SYMPTOM	ALZHEIMER
NGỰC	HAS_SYMPTOM	BỆNH LÝ
BIẾN CHỨNG	TREATED_BY	ASTRA ZENNECA
TRIỆU CHỨNG	TREATED_BY	ĐÁNH GIÁ
GHÉP	RELIES_ON	ĐIỀU. TRỊ
RỐI LOẠN NHỊP TIM	HAS_SYMPTOM	BÉO PHÌ
SẦN SÙI	TREATED_BY	CHẤT KÍCH THÍCH
SẸO LỒI	TREATED_BY	VACCINCE
ĐỔ MỒ HÔI	HAS_SYMPTOM	TĂNG TIẾT MỒ HÔI
VIÊM TỦY	TREATED_BY	THUỐC GIẢM ĐAU
NHIỄ	HAS_SYMPTOM	BIẾN CHỨNG
UNG THƯ MÁU	HAS_SYMPTOM	ÁC TÍNH
CHẬM CHẠP	HAS_SYMPTOM	UỂ OẢI
MẮC BỆNH LÝ	TREATED_BY	VACCINCE
HUYẾT ÁP	TREATED_BY	ĐÔNG
VIRURS	PREVENTED_BY	KIỂM SOÁT
TIỂU	HAS_SYMPTOM	SUY HÔ HẤP
RỐI LOẠN CO THẮT	HAS_SYMPTOM	TRIỆU CHỨNG
MẦM BỆNH	TREATED_BY	ĐIỀU. TRỊ
BỆNH VIÊM HỌNG	DIAGNOSED_BY	TIÊM
BỆNH TỰ MIỄN	HAS_SYMPTOM	TÁI PHÁT
KHÓ THỞ	HAS_SYMPTOM	NHIỄM ĐỘC
VIÊM MŨI	HAS_SYMPTOM	VIÊM DA CƠ ĐỊA
VIRUS A	TREATED_BY	PARACETAMOL
VẬT LÝ TRỊ LIỆU	RELIES_ON	TIÊM
CHOLESTEROL	HAS_SYMPTOM	KHÓ THỞ
TÁ TRÀNG	HAS_SYMPTOM	XUẤT HUYẾT
GAN	HAS_SYMPTOM	SIÊU VI VIÊM GAN B
ĐAU LƯNG	HAS_SYMPTOM	SỢ LẠNH
VẾT ĐỎ	TREATED_BY	VACCINCE
PHÁT BAN	HAS_SYMPTOM	SƯNG NỀ
NGƯNG THỞ	HAS_SYMPTOM	RỐI LOẠN HÔ HẤP
MẠCH	HAS_SYMPTOM	TÁI PHÁT
COVID	HAS_SYMPTOM	VIÊM TAI GIỮA
UNG THƯ	TREATED_BY	COVDID-19
RỐI LOẠN GIẤC NGỦ	TREATED_BY	THUỐC
VIÊM TAI GIỮA	HAS_SYMPTOM	VIÊM TAI GIỮA
NHIỄM TRÙNG	HAS_SYMPTOM	POLYPE
SỤT CÂN	HAS_SYMPTOM	KHÓ
RỐI LOẠN CO THẮT	HAS_SYMPTOM	Ợ NÓNG
TIM	HAS_SYMPTOM	RỐI LOẠN NHỊP
CÚM	TREATED_BY	THUỐC
BẠCH CẦU	HAS_SYMPTOM	UNG THƯ
ĐỜ ĐẪN	HAS_SYMPTOM	CAO HUYẾT ÁP
VI KHUẨN	HAS_SYMPTOM	SỐT
GIẢM HUYẾT ÁP	HAS_SYMPTOM	Ù TAI
TRÀO NGƯỢC DẠ DÀY	HAS_SYMPTOM	VIÊM TRỢT
CHẢY NƯỚC MẮT	HAS_SYMPTOM	BUỒN NÔN
NHỊP TIM HƠI NHANH	HAS_SYMPTOM	COVID
BÀNG QUANG	HAS_SYMPTOM	VIÊM
PUPV	TREATED_BY	KHÁNG SINH
KÍCH ỨNG	TREATED_BY	CYCLOOXYGENASE
SHOCK	HAS_SYMPTOM	DA XANH
CỤC MÁU ĐÔNG	DIAGNOSED_BY	TIÊM
ỤC U	HAS_SYMPTOM	SỐT
CẦU	HAS_SYMPTOM	THIẾU MÁU
LỘ TRÌNH	RELIES_ON	VẮC XIN
LIỆT NỬA NGƯỜI	HAS_SYMPTOM	TỔN THƯƠNG
THIẾU MÁU	TREATED_BY	VACCIN
CAO HUYẾT ÁP	HAS_SYMPTOM	RỐI LOẠN TIỀN ĐÌNH
BÀO CHẾ	RELIES_ON	VIÊN NANG
NG TẤY	TREATED_BY	ẪU THUẬT
RỐN	HAS_SYMPTOM	NHIỄM TRÙNG
COVID	HAS_SYMPTOM	MỆT MỎI
HO GÀ	HAS_SYMPTOM	UỐN
SUY THẬN	TREATED_BY	ĐIỀU. TRỊ
THỬ NGHIỆM LÂM SÀNG	RELIES_ON	NGHIÊN CỨU
CYCLOMETHICONE	RELIES_ON	PHỤC HỒI
NGẤT XỈU	HAS_SYMPTOM	ĐAU ĐẦU
TRÍ TUỆ NHÂN TẠO	RELIES_ON	MÁY THEO DÕI PHÔI
VIÊM LOÉT	HAS_SYMPTOM	VIÊM LO
DỊ ỨNG	TREATED_BY	XIN
TIÊM	RELIES_ON	XIN
TẾ BÀO UNG THƯ	DIAGNOSED_BY	SIÊU ÂM
BIẾN CHỨNG	HAS_SYMPTOM	DỊ ỨNG
TỬ VONG	HAS_SYMPTOM	NHỒI MÁU CƠ TIM
THĂM KHÁM	RELIES_ON	XÉT NGHIỆM MÁU
DỊ NGUYÊN	TREATED_BY	IGE
RỐI LOẠN THẦN KINH	HAS_SYMPTOM	RỐI LOẠN LO ÂU
DEMODEX	HAS_SYMPTOM	MỤN MỦ
MẤT NƯỚC	HAS_SYMPTOM	RỐI LOẠN NHỊP THỞ
TRỨNG	HAS_SYMPTOM	QUAN HỆ
RỐI LOẠN MỠ MÁU	HAS_SYMPTOM	TĂNG HUYẾT ÁP
BƯỚU CỔ	HAS_SYMPTOM	SUY GIÁP
TRIỆU CHỨNG	HAS_SYMPTOM	RA MỒ HÔI
CHÁN ĂN	HAS_SYMPTOM	TIÊU CHẢY
MÃN TÍNH	TREATED_BY	THUỐC CHỐNG LAO
STENT MẠCH VÀNH	RELIES_ON	TIÊM
HIB	HAS_SYMPTOM	VIÊM GAN B
XƯỚC	TREATED_BY	VACCINCE
HƠI CHOÁNG	DIAGNOSED_BY	TIÊM
DỊ ỨNG	TREATED_BY	TÁ DƯỢC
BIẾN CHỨNG	HAS_SYMPTOM	SINH NON
SẦN SÙI	HAS_SYMPTOM	DÀY SỪNG
KHÓ THỞ	TREATED_BY	XỬ TRÍ
MẤT TRÍ NHỚ	HAS_SYMPTOM	CHẤN THƯƠNG
MỌC HẠCH	HAS_SYMPTOM	ĐAU CỨNG
THẮT LƯNG	HAS_SYMPTOM	SỎI BỂ
SUY NHƯỢC CƠ THỂ	DIAGNOSED_BY	TIÊ
HUYẾT ÁP	HAS_SYMPTOM	BỆNH XƠ VỮA ĐỘNG MẠCH
LƯNG	HAS_SYMPTOM	SỐT
MẨN ĐỎ	HAS_SYMPTOM	CẢM
SẸO LỒI	TREATED_BY	THUỐC
NGỨA DA	HAS_SYMPTOM	NGỨA
VIÊM PHẾ QUẢN	DIAGNOSED_BY	CHUẨN ĐOÁN
MỆT MỎI	HAS_SYMPTOM	NỔI MỀ ĐAY
PHỤC HỒI	RELIES_ON	HOẠT ĐỘNG TRỊ LIỆU
VIÊM PHỔI	HAS_SYMPTOM	DỊ VẬT
THANH QUẢN	HAS_SYMPTOM	TÁI PHÁT
ĐAU QUẶN BỤNG	TREATED_BY	THUỐC
NÃO	HAS_SYMPTOM	XUẤT HUYẾT NÃO
NHIỄM TRÙNG	HAS_SYMPTOM	CHẢY MÁU
VIÊM	HAS_SYMPTOM	TRÀ
VÔ KINH	HAS_SYMPTOM	RỐI LOẠN
TAY, CHÂN	HAS_SYMPTOM	NGƯNG THỞ
VIÊM MÀNG SỤN VÀNH	HAS_SYMPTOM	VIÊM MÀNG SỤN VÀNH
MẠCH MÁU	HAS_SYMPTOM	MẮC BỆNH
NHIỄM KHUẨN	HAS_SYMPTOM	SỎI
XOANG	HAS_SYMPTOM	CHẬM 60 NHỊP
VI RÚT	HAS_SYMPTOM	BỆNH VIÊM MÀNG NÃO
VIRURS	HAS_SYMPTOM	CHẢY NƯỚC
SUY GIÃN TĨNH MẠCH	HAS_SYMPTOM	GIÃN TĨNH MẠCH
XẠ TRI	RELIES_ON	TIÊM
ĐỎ MẮT	DIAGNOSED_BY	TIÊM
CHỤP	RELIES_ON	XÉT NGHIỆM MÁU
HỘI CHỨNG BỆNH LÝ	HAS_SYMPTOM	CÓ THAI
Ợ CHUA	HAS_SYMPTOM	RỐI LOẠN TIÊU HÓA
THAY ĐỔI THỊ LỰC	HAS_SYMPTOM	ĐAU NGỰC
RỐI LOẠN HÔ HẤP	HAS_SYMPTOM	TIỂU ĐƯỜNG
DÂY THẦN KINH THÍNH GIÁC	HAS_SYMPTOM	TỔN THƯƠNG THỊ LỰC
KHÓ THỞ	HAS_SYMPTOM	DA TẤY ĐỎ
BÀN CHÂN	HAS_SYMPTOM	TRONG MÁU
THALASSEMIA	HAS_SYMPTOM	THIẾU MÁU HUYẾT
MÀY ĐAY	HAS_SYMPTOM	MÃN TÍNH
BÉO PHÌ	HAS_SYMPTOM	THIẾU VẬN ĐỘNG
TRẦM CẢM	HAS_SYMPTOM	RỐI LOẠN THẦN KINH
SỐT	HAS_SYMPTOM	NHIỄM TRÙNG
COVID	TREATED_BY	CHỮA TRỊ
MẨN NGỨA	DIAGNOSED_BY	CẤP CỨU
CHẢY MÁU	HAS_SYMPTOM	BỊ BỆNH
NHƯỢC CƠ	DIAGNOSED_BY	TIÊM
ĐA NANG BUỒN	HAS_SYMPTOM	LẠC NỘI MẠC
PHÙ NIÊM	HAS_SYMPTOM	ĐAU BỤNG
SỎI THẬN	TREATED_BY	VACCINCE
TĂNG CÂN	HAS_SYMPTOM	TĂNG MỠ BỤNG
LAO PHỔI	HAS_SYMPTOM	MẮC BỆNH
RỐI LOẠN GIẤC NGỦ	TREATED_BY	ĐIỀU. TRỊ
ĐAU MỎI NGƯỜI	HAS_SYMPTOM	MỆT MỎI
LIỆT NỬA NGƯỜI	HAS_SYMPTOM	PARKINSON
VIÊM HANG VỊ	TREATED_BY	THUỐC ĐÔNG Y
TYPE 2	TREATED_BY	KHÁNG SINH
TRIỆU CHỨNG	DIAGNOSED_BY	CẬN LÂM SÀNG
MÔI	HAS_SYMPTOM	VIÊM DA CƠ ĐỊA
ĐỎ MẮT	HAS_SYMPTOM	KHÓ THỞ
BUỒN NGỦ	HAS_SYMPTOM	RỐI LOẠN THẦN KINH
VIÊM MŨI	HAS_SYMPTOM	DỊ ỨNG MẨN NGỨA
SỐT XUẤT HUYẾT	TREATED_BY	KHÁNG NGUYÊN
CAO HUYẾT ÁP	HAS_SYMPTOM	140/90MMHG
NGỦ ÍT	HAS_SYMPTOM	TỨC NGỰC
THIẾU MÁU CHI	HAS_SYMPTOM	HỘI CHỨNG RAYNAUD
CƠ ĐỊA	HAS_SYMPTOM	PHẢN ỨNG PHỤ
VIÊM GAN	HAS_SYMPTOM	VIÊM
TỤ MÁU NÃO	HAS_SYMPTOM	BIẾN CHỨNG
VẾT SẸO	HAS_SYMPTOM	NHIỄM TRÙNG
BỨC XẠ ION HÓA	RELIES_ON	BỨC XẠ
TỔN THƯƠNG	HAS_SYMPTOM	DỊ CẢM
BÌNH GIÁP	PREVENTED_BY	VACCINCE
RỐI LOẠN NHỊP TIM	TREATED_BY	XIN
HỘI CHỨNG	TREATED_BY	CỒN
NÓNG	HAS_SYMPTOM	MỆT MỎI
NGỨA	HAS_SYMPTOM	LOẠN THẦN
DIAGNOSTIC TEST	RELIES_ON	XÉT NGHIỆM
NUÔI PHÔI D5	RELIES_ON	SÀNG LỌC PHÔI
ĐAU CỨNG	HAS_SYMPTOM	LAO
TIỂU ĐƯỜNG	HAS_SYMPTOM	TIM ĐẬP NHANH
RỐI LOẠN THẦN KINH TIM	TREATED_BY	UỐNG THUỐC
ASTRA ZENNECA	RELIES_ON	HỖ TRỢ
HÁNG	HAS_SYMPTOM	SUY GIẢM SỨC MẠNH
THẮT LƯNG	HAS_SYMPTOM	ĐAU MỎI
THOÁI HÓA CỘT SỐNG	HAS_SYMPTOM	RỐI LOẠN NHỊP TIM
RUBELLA	HAS_SYMPTOM	QUAI BỊ
ĐAU BỤNG	TREATED_BY	THUỐC
MÔNG	HAS_SYMPTOM	MỎI
MẤT NGỦ	HAS_SYMPTOM	TRIỆU CHỨNG
MICRO TESE	RELIES_ON	THỤ TINH
BIẾN CHỨNG	DIAGNOSED_BY	PHỤC HỒI
THẦN KINH THỊ GIÁC	HAS_SYMPTOM	THỊ
TRÊN 38	HAS_SYMPTOM	ĐAU
CƠ THỂ	HAS_SYMPTOM	SỐT
CO GIẬT	DIAGNOSED_BY	CHỤP X
TỤ MÁU DƯỚI MÀNG CỨNG	HAS_SYMPTOM	TAI NẠN
THIỂU TINH	HAS_SYMPTOM	ĐAU
ĐẦY HƠI	PREVENTED_BY	THỦ THUẬT
THOÁI HOÁ CỘT SỐNG	HAS_SYMPTOM	KHỐI U CỘT SỐNG
CẤY QUE	RELIES_ON	ĐIỀU. TRỊ
TẾ BÀO	HAS_SYMPTOM	VIÊM ĐA KHỚP DẠNG THẤP
BÀN TAY	HAS_SYMPTOM	CHÓNG MẶT
ĐAU NHỨC ĐẦU	HAS_SYMPTOM	SUY GIẢM TRÍ NHỚ
CHÀM DA	TREATED_BY	VACCINCE
THANH QUẢN	HAS_SYMPTOM	TÊ LIỆT DÂY THẦN KINH
THỪA CÂN	HAS_SYMPTOM	VIÊM LOÉT
CHỨNG MẤT TRÍ NHỚ	PREVENTED_BY	KIỂM SOÁT
LEUKOCYTES	HAS_SYMPTOM	MẮC BỆNH
NÃO	HAS_SYMPTOM	NG PHÙ
BỆNH HORTON	HAS_SYMPTOM	MÙ LÒA
TĂNG ĐỘNG	HAS_SYMPTOM	RỐI LOẠN NHỊP TIM
VIÊM XOANG	HAS_SYMPTOM	VIÊM MŨI
KHÓ THỞ	HAS_SYMPTOM	SUY TIM
BIONTECH	RELIES_ON	TIÊ
BỊ BỆNH LÝ	HAS_SYMPTOM	COVID
KHÓ THỞ	HAS_SYMPTOM	HƠI THỞ
BỊ BỆNH	HAS_SYMPTOM	VIÊM DA
MẤT NGỦ	HAS_SYMPTOM	KHÓ THỞ
DẠ DÀY	HAS_SYMPTOM	TIỂU ĐƯỜNG
BỤNG	HAS_SYMPTOM	MẨN
TÊ TAY	TREATED_BY	PHẪU THUẬT RỖNG TỦY
HO CÓ ĐỜM	HAS_SYMPTOM	VI KHUẨN
KHỐI U	HAS_SYMPTOM	UNG THƯ
VÔ SINH	TREATED_BY	ĐIỀU. TRỊ
MẮT	HAS_SYMPTOM	NHIỄM TRÙNG
UNG THƯ CỔ TỬ CUNG	DIAGNOSED_BY	SIÊU ÂM
TỔN THƯƠNG DA KHÔ	TREATED_BY	KEM
VIÊM MŨI	HAS_SYMPTOM	ĐAU BỤNG
KHÍ HƯ CÓ MÙI	HAS_SYMPTOM	UNG THƯ BÀNG QUANG
PHÁT BAN	HAS_SYMPTOM	THỞ KHÒ KHÈ
GOUT	PREVENTED_BY	TRÌ HOÃN
SUY THẬN	HAS_SYMPTOM	CHẬM
SARS	TREATED_BY	CYTOKINE
TEO	TREATED_BY	MICRO TESE
GERD	HAS_SYMPTOM	TỔN THƯƠNG
MÁU	HAS_SYMPTOM	DỊ HỢP
SƠ Ý	HAS_SYMPTOM	CHÓNG MẶT
THALASSAMIE	HAS_SYMPTOM	DỊ ỨNG
RĂNG	HAS_SYMPTOM	ĐAU, NHỨC
HUYẾT ÁP	HAS_SYMPTOM	RUNG NHĨ
NƯỚC	HAS_SYMPTOM	KHÔ HANH
NGỨA HỌNG	TREATED_BY	ĐIỀU. TRỊ
CHÓNG MẶT	HAS_SYMPTOM	TIỀN ĐÌNH
NHIỄM KHUẨN	HAS_SYMPTOM	KHÔ
MỀ ĐAY	HAS_SYMPTOM	NỔI MẨN
XƯƠNG HÀM	HAS_SYMPTOM	SỐT
BỆNH MẠCH VÀNH	HAS_SYMPTOM	ĐÁI THÁO ĐƯỜNG
THOÁI HOÁ ĐỐT	HAS_SYMPTOM	COVID
NGỨA NGÁY	HAS_SYMPTOM	ĐAU
BỊ BỆNH	HAS_SYMPTOM	HỘI CHỨNG KLINEFELTER
TÊ BÌ	HAS_SYMPTOM	VIÊM GAN B
TÁI PHÁT	HAS_SYMPTOM	BIẾN CHỨNG
NHIỄM TRÙNG	HAS_SYMPTOM	MẮC BỆNH
RỤNG NHIỀU TÓC	DIAGNOSED_BY	CHUẨN ĐOÁN
TINH HOÀN	HAS_SYMPTOM	TIỂU RẮT
CO GIẬT	HAS_SYMPTOM	DỊ ỨNG DA
TÁI PHÁT	HAS_SYMPTOM	KHÒ KHÈ
NỨT XƯƠNG	TREATED_BY	CANXI
CỔ TỬ CUNG	HAS_SYMPTOM	SƯNG TẤY
SỐT	DIAGNOSED_BY	TIÊM
KHÓ THỞ	TREATED_BY	BETIMOL
NẶNG NGỰC	DIAGNOSED_BY	CHUẨN ĐOÁN
VIÊM LOÉT	HAS_SYMPTOM	VI KHUẨN
THIẾU	TREATED_BY	SẮT
TRIỆU TRỨNG	TREATED_BY	VACCINCE
ĐAU, NHỨC	HAS_SYMPTOM	ĐÀM
MÃN TÍNH	HAS_SYMPTOM	BỆNH LÝ
CƠ THỂ	HAS_SYMPTOM	PHÙ
SUY TIM	HAS_SYMPTOM	SUNG HUYẾT
GIẢM CẢM GIÁC	TREATED_BY	NHẬP
CHÓNG MẶT	HAS_SYMPTOM	THĂNG BẰNG HƠI KÉM
BÀO CHẾ	RELIES_ON	HỖ TRỢ
SIÊU VI VIÊM GAN B	TREATED_BY	ĐIỀU. TRỊ
UNG THƯ VÚ	TREATED_BY	XẠ TRỊ
MỜ MẮT	HAS_SYMPTOM	KHÔNG NHÌN RÕ
HOẠI TỬ	HAS_SYMPTOM	TẮC MẠCH MÁU
VIÊM GAN B	HAS_SYMPTOM	TIỀN ĐÌNH
RỐI LOẠN TIỀN ĐÌNH	HAS_SYMPTOM	POLYPE
MỠ HƠI	TREATED_BY	VACCIN
RỐI LOẠN ĐÔNG MÁU	HAS_SYMPTOM	UNG THƯ VÚ
CƯỜNG GIÁP	TREATED_BY	UỐNG THUỐC
TỤT HUYẾT ÁP	HAS_SYMPTOM	ĐAU QUẶN BỤNG
HIB	TREATED_BY	COMBE FIVE
SỐT	HAS_SYMPTOM	TRÀN DỊCH MÀNG PHỔI
HEN PHẾ QUẢN	HAS_SYMPTOM	VIÊM PHỔI
HẠ HUYẾT ÁP	HAS_SYMPTOM	TÉ NGÃ
THIẾU MÁU	HAS_SYMPTOM	XANH XAO
ALZHEIMER	HAS_SYMPTOM	HUYẾT ÁP
KHÓ NGỦ	HAS_SYMPTOM	TIÊU CHẢY
CHẬM	HAS_SYMPTOM	UNG THƯ MÁU
XƠ GAN	HAS_SYMPTOM	TRONG MÁU
SƠ CỨU	RELIES_ON	SƠ CỨU
MẮT	HAS_SYMPTOM	NHỨC MẮT
NHIỄM TRÙNG	DIAGNOSED_BY	TIÊ
CƠ ĐỊA	HAS_SYMPTOM	VIÊM NHIỄM
BÁN CẦU	HAS_SYMPTOM	CHẢY MÁU
MẮT	HAS_SYMPTOM	RỐI LOẠN LO ÂU
PHỔI	HAS_SYMPTOM	UNG THƯ HẠCH
TỔN THƯƠNG THỊ LỰC	TREATED_BY	PHẪU THUẬT THỦY TINH THỂ
THUỐC GIẢM ĐAU	RELIES_ON	CẤP CỨU
VIÊM DA	HAS_SYMPTOM	KÍCH ỨNG NGỨA
MẨN NGỨA	HAS_SYMPTOM	COVID
140/90MMHG	DIAGNOSED_BY	TIÊM
NGHẼN MẠCH MÁU	TREATED_BY	VACCIN
RONG KINH	HAS_SYMPTOM	RỐI LOẠN KINH NGUYỆT
NỔI MỀ ĐAY	TREATED_BY	PHẪU THUẬT K
DỊ ỨNG	TREATED_BY	COVDID-19
COVID	HAS_SYMPTOM	VI RÚT
ĐIỀU. TRỊ	RELIES_ON	CHỤP X QUANG
RỐI LOẠN NHIỄM SẮC THỂ	TREATED_BY	ANDROGEN
ĐAU MỎI	HAS_SYMPTOM	SỐT
NÔN ÓI	DIAGNOSED_BY	TIÊ
ĐAU ĐẦU	HAS_SYMPTOM	CAY NHỨC
BỆNH THẬN MẠN	TREATED_BY	VACCINCE
BỊ BỆNH	HAS_SYMPTOM	VIÊM XOANG
CHỤP CẮT LỚP VI TÍNH Ổ	RELIES_ON	MRA
COVID	HAS_SYMPTOM	ĐAU, NHỨC
VIÊM CẦU	HAS_SYMPTOM	HỘI CHỨNG THẬN HƯ
NGỨA NGÁY	HAS_SYMPTOM	NGỨA
COVID	TREATED_BY	THUỐC
THÂN	HAS_SYMPTOM	RỐI LOẠN THỊ GIÁC
UNG THƯ	HAS_SYMPTOM	DỊ ỨNG
140/90MMHG	TREATED_BY	THUỐC
DỊ CẢM	HAS_SYMPTOM	ĐAU
KHÓ TIÊU	HAS_SYMPTOM	TÁO BÓN
RỐI LOẠN VỀ CẢM GIÁC	HAS_SYMPTOM	KHÓ THỞ
DỊ ỨNG	HAS_SYMPTOM	VIÊM MŨI
TẮC PHỔI NGHẼN	TREATED_BY	VACCINCE
NGẤT XỈU	PREVENTED_BY	THỦ THUẬT
BỊ BỆNH	HAS_SYMPTOM	SUY GIẢM TIỂU CẦU
MÀNG	HAS_SYMPTOM	DI CHỨNG
THOÁT VỊ	HAS_SYMPTOM	VIÊM
VẾT THƯƠNG	HAS_SYMPTOM	NG TẤY
KHỚP	HAS_SYMPTOM	VIÊM DA DẦU
ẾT ÁP	HAS_SYMPTOM	HUYẾT ÁP
KHÓ THỞ	HAS_SYMPTOM	NỔI MẨN
EPSTEIN-BARR	HAS_SYMPTOM	EBV
PHỔI	HAS_SYMPTOM	BẨM SINH
GĂNG TAY	RELIES_ON	DUNG DỊCH SÁT KHUẨN NHANH
UNG THƯ ĐẠI TRÀNG	TREATED_BY	ĐIỀU. TRỊ
ĐAU	TREATED_BY	ỮA TRỊ
KHÍ PHẾ THŨNG THÙY PHỔI	HAS_SYMPTOM	KHÍ PHẾ THŨNG THÙY PHỔI
ĐƯỜNG THỞ	HAS_SYMPTOM	NẶNG NGỰC
MỆT MỎI	HAS_SYMPTOM	UỂ OẢI
RUN RẨY	HAS_SYMPTOM	DỊ ỨNG
HOẠI TỬ	HAS_SYMPTOM	DỊ ỨNG
RỐI LOẠN CHỨC NĂNG	HAS_SYMPTOM	THÂN
CAO HUYẾT ÁP	HAS_SYMPTOM	VIÊM ĐA KHỚP
ĐA NANG	TREATED_BY	THUỐC KÍCH THÍCH TRỨNG
ĂN KÉM	HAS_SYMPTOM	SUY THẬN
HƠI THỞ CÓ MÙI	HAS_SYMPTOM	NGHẸT MŨI
MẨN NGỨA TOÀN THÂN	HAS_SYMPTOM	ĐAU BỤNG
CẢI THIỆN	RELIES_ON	NUÔI CẤY
BIẾN CHỨNG	HAS_SYMPTOM	RỐI LOẠN KINH NGUYỆT
